Time_Index,h2_BR_AC,h2_BR_AL,h2_BR_AM,h2_BR_AP,h2_BR_BA,h2_BR_CE,h2_BR_DF,h2_BR_ES,h2_BR_GO,h2_BR_MA,h2_BR_MG,h2_BR_MS,h2_BR_MT,h2_BR_PA,h2_BR_PB,h2_BR_PE,h2_BR_PI,h2_BR_PR,h2_BR_RJ,h2_BR_RN,h2_BR_RO,h2_BR_RR,h2_BR_RS,h2_BR_SC,h2_BR_SE,h2_BR_SP,h2_BR_TO
1032,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1033,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1034,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1035,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1036,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1037,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1038,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1039,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1040,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1041,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1042,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1043,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1044,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1045,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1046,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1047,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1048,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1049,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1050,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1051,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1052,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1053,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1054,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1055,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1056,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1057,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1058,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1059,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1060,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1061,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
