Time_Index,h2_BR_AC,h2_BR_AL,h2_BR_AM,h2_BR_AP,h2_BR_BA,h2_BR_CE,h2_BR_DF,h2_BR_ES,h2_BR_GO,h2_BR_MA,h2_BR_MG,h2_BR_MS,h2_BR_MT,h2_BR_PA,h2_BR_PB,h2_BR_PE,h2_BR_PI,h2_BR_PR,h2_BR_RJ,h2_BR_RN,h2_BR_RO,h2_BR_RR,h2_BR_RS,h2_BR_SC,h2_BR_SE,h2_BR_SP,h2_BR_TO
1465,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1466,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1467,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1468,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1469,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1470,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1471,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1472,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1473,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1474,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1475,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1476,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1477,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1478,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1479,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1480,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1481,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1482,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1483,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1484,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1485,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1486,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1487,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1488,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1489,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1490,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1491,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1492,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1493,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1494,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1495,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1496,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1497,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
1498,0.05994,2.3689713384233206,6.58267457200337,0.05715,42.65722598502835,5.265354710296842,0.4804413657866846,6.854408786611614,16.665170793514868,4.56196999494441,56.672135017369186,6.336061585480481,16.19796357289977,6.247927640834432,1.9900311808038504,19.009304752962084,1.1963022920513657,49.148068345032776,41.486571097051936,0.27564,0.7241691402698558,0.06616,50.97058432057895,21.365891421502212,2.8716838028875507,340.5690856868454,1.6114206220811098
